station,dt,tn_depth,tn,month,year,din_depth,nox,nh4,din,din_N,nox_N,nh4_N,organic_N
NMM79,2019-08-13T00:00:00Z,0.173,0.729960991238979,Aug,2019,0.173,1.3061127778074284,1.2807231188714856,2.586835896678914,0.036233810404781554,0.018294721678748647,0.0179390887260329,0.6937271808341974
NMM79,2019-09-26T00:00:00Z,0.241,1.60970269047778,Sep,2019,0.241,1.94093738074585,7.7107149527775,9.65165233352335,0.13519069423566157,0.02718670989210712,0.10800398434355443,1.4745119962421185
NMM79,2019-10-24T00:00:00Z,0.342,0.445381200163192,Oct,2019,0.342,2.273588121071057,3.3899129769528002,5.663501098023858,0.07932865988002016,0.03184614881184229,0.04748251106817787,0.3660525402831718
OBY35,2019-05-22T00:00:00Z,0.028,0.206327308139269,May,2019,0.028,0.22666014982388288,0.06899368427140165,0.29565383409528456,0.004141223254172651,0.0031748287185831272,9.663945355895229e-4,0.20218608488509635
OBY35,2019-06-13T00:00:00Z,0.102,0.204455356539914,Jun,2019,0.102,0.4955455233951921,0.18086448860024215,0.6764100119954343,0.009474475038020047,0.006941106146196455,0.002533368891823592,0.19498088150189397
OBY35,2019-07-10T00:00:00Z,0.26,0.126041294695175,Jul,2019,0.26,0.8563240509208428,0.12112306141811857,0.9774471123389614,0.013691101702531832,0.011994530981248246,0.0016965707212835868,0.11235019299264316
OBY35,2019-07-22T00:00:00Z,0.138,0.170258898082461,Jul,2019,0.138,0.15393042040970997,0.31131050447229713,0.4652409248820071,0.006516629634822273,0.0021561033986788078,0.004360526236143466,0.16374226844763873
OBY35,2019-08-13T00:00:00Z,0.169,0.135774705783705,Aug,2019,0.169,0.42178190244462216,0.10117078882439356,0.5229526912690157,0.0073249983466051015,0.005907899107541822,0.0014170992390632807,0.1284497074370999
OBY35,2019-09-06T00:00:00Z,0.33,0.316156562337766,Sep,2019,0.33,1.4997593005538354,0.4214455888918414,1.9212048894456768,0.026910316886465595,0.021007128522857573,0.005903188363608023,0.2892462454513004
OBY35,2019-09-26T00:00:00Z,0.272,0.256532601501164,Sep,2019,0.272,0.53802132090218,0.012617679183483572,0.5506390000856636,0.00771280047419989,0.007536064641876836,1.7673583232305439e-4,0.24881980102696413
P5BSD,2007-05-25T00:00:00Z,0.2,0.57842,May,2007,0,2.03,0.4,2.4299999999999997,0.03403700999999999,0.028434209999999998,0.0056028,0.54438299
P5BSD,2007-06-29T00:00:00Z,0.2,0.60036,Jun,2007,0.1,0.74,1.6,2.34,0.032776379999999994,0.01036518,0.0224112,0.56758362
P5BSD,2007-07-31T00:00:00Z,0.2,0.29946,Jul,2007,0,1.39,3.46,4.85,0.06793394999999999,0.019469729999999998,0.048464219999999995,0.23152605
P5BSD,2007-08-31T00:00:00Z,0.2,0.53266,Aug,2007,0,0.19,1.68,1.8699999999999999,0.02619309,0.00266133,0.02353176,0.50646691
P5BSD,2007-10-26T00:00:00Z,0.2,0.3302,Oct,2007,0.3,4.3,2.32,6.619999999999999,0.09272633999999999,0.060230099999999995,0.03249624,0.23747366
P5BSD,2008-04-15T00:00:00Z,0.2,0.1877,Apr,2008,0,0.52,1.17,1.69,0.02367183,0.00728364,0.016388189999999997,0.16402817
P5BSD,2008-05-30T00:00:00Z,0.2,0.24,May,2008,0,1.09,0.017,1.107,0.015505749,0.01526763,2.3811900000000002e-4,0.22449425099999998
P5BSD,2008-06-27T00:00:00Z,0.2,0.18,Jun,2008,0,0.06,7.13,7.1899999999999995,0.10071032999999999,8.404199999999999e-4,0.09986990999999999,0.07928967
P5BSD,2008-08-28T00:00:00Z,0.2,0.24,Aug,2008,0,2.17,4.99,7.16,0.10029012,0.03039519,0.06989493000000001,0.13970988
P5BSD,2008-09-19T00:00:00Z,0.2,0.28,Sep,2008,0,2.37,2.79,5.16,0.07227612,0.03319659,0.03907953,0.20772388000000003
P5BSD,2008-10-24T00:00:00Z,0.2,0.27,Oct,2008,0,1.17,2.8,3.9699999999999998,0.05560779,0.016388189999999997,0.0392196,0.21439221000000003
P5BSD,2008-11-24T00:00:00Z,0.2,0.32,Nov,2008,0,3.85,3.15,7,0.098049,0.05392695,0.044122049999999996,0.221951
P5BSD,2009-03-26T00:00:00Z,0.2,0.25,Mar,2009,0,3.14,12.8,15.940000000000001,0.22327158,0.04398198,0.1792896,0.026728420000000003
P5BSD,2009-04-30T00:00:00Z,0.2,0.2,Apr,2009,0,1.96,0.33,2.29,0.032076030000000005,0.02745372,0.004622309999999999,0.16792397
P5BSD,2009-05-26T00:00:00Z,0.2,0.18,May,2009,0,0.78,6.53,7.3100000000000005,0.10239117,0.01092546,0.09146571,0.07760882999999999
P5BSD,2009-07-29T00:00:00Z,0.2,0.28,Jul,2009,0,0.44,2.42,2.86,0.040060019999999995,0.00616308,0.03389694,0.23993998000000002
P5BSD,2009-08-28T00:00:00Z,0.2,0.2,Aug,2009,0,0.03,6.88,6.91,0.09678837,4.2020999999999996e-4,0.09636816000000001,0.10321163000000001
P5BSD,2009-09-30T00:00:00Z,0.2,0.34,Sep,2009,0,0.0932,0.23,0.32320000000000004,0.0045270624,0.0013054524,0.00322161,0.3354729376
P5BSD,2009-10-21T00:00:00Z,0.2,0.32,Oct,2009,0,3.71,0.38,4.09,0.05728863,0.05196597,0.00532266,0.26271137
P5BSD,2009-11-30T00:00:00Z,0.2,0.3,Nov,2009,0,3.46,0.97,4.43,0.06205101,0.048464219999999995,0.01358679,0.23794899
P5BSD,2010-02-22T00:00:00Z,0.2,0.25,Feb,2010,0,1.23,6.78,8.01,0.11219607,0.01722861,0.09496746,0.13780393000000002
P5BSD,2010-03-11T00:00:00Z,0.2,0.3,Mar,2010,0,0.98,1.64,2.62,0.03669834,0.01372686,0.02297148,0.26330166
P5BSD,2010-05-04T00:00:00Z,0.2,0.25,May,2010,0,0.0900000003,0.32,0.4100000003,0.0057428700042021,0.0012606300042020998,0.00448224,0.2442571299957979
P5BSD,2010-05-27T00:00:00Z,0.2,0.27,May,2010,0,0.76,8.76,9.52,0.13334664,0.01064532,0.12270131999999999,0.13665336000000003
P5BSD,2010-06-25T00:00:00Z,0.2,0.28,Jun,2010,0,0.92,5.74,6.66,0.09328662,0.01288644,0.08040018,0.18671338000000004
P5BSD,2010-07-27T00:00:00Z,0.2,0.33,Jul,2010,0,0.0900000017,6.14,6.2300000017,0.08726361002381189,0.0012606300238119,0.08600297999999999,0.24273638997618813
P5BSD,2010-08-19T00:00:00Z,0.2,0.24,Aug,2010,0,0.0900000006,0.58,0.6700000006,0.009384690008404199,0.0012606300084042,0.00812406,0.2306153099915958
P5BSD,2010-09-16T00:00:00Z,0.2,0.26,Sep,2010,0,0.0900000045,0.65,0.7400000045,0.0103651800630315,0.0012606300630315,0.00910455,0.2496348199369685
P5BSD,2011-02-17T00:00:00Z,0.2,0.24,Feb,2011,0,1,0.32,1.32,0.018489239999999997,0.014007,0.00448224,0.22151076
P5BSD,2011-03-31T00:00:00Z,0.2,0.28,Mar,2011,0,2,0.3,2.3,0.0322161,0.028014,0.004202099999999999,0.24778390000000003
P5BSD,2011-04-25T00:00:00Z,0.2,0.38,Apr,2011,0,2.56,0.57,3.13,0.04384191,0.03585792,0.00798399,0.33615809
P5BSD,2011-05-31T00:00:00Z,0.2,0.18,May,2011,0,2.31,7.49,9.8,0.13726860000000002,0.03235617,0.10491243,0.042731399999999975
P5BSD,2011-06-28T00:00:00Z,0.2,0.18,Jun,2011,0,0.01000000009,0.87,0.88000000009,0.01232616000126063,1.4007000126063e-4,0.01218609,0.16767383999873936
P5BSD,2011-07-27T00:00:00Z,0.2,0.2,Jul,2011,0,0.12,0.15,0.27,0.00378189,0.0016808399999999999,0.0021010499999999997,0.19621811
P5BSD,2011-08-17T00:00:00Z,0.2,0.25,Aug,2011,0,0.96,11,11.96,0.16752372,0.013446719999999999,0.154077,0.08247628000000001
P5BSD,2011-09-13T00:00:00Z,0.2,0.27,Sep,2011,0,0.24,6.7,6.94,0.09720858,0.0033616799999999997,0.09384690000000001,0.17279142000000003
P5BSD,2011-10-26T00:00:00Z,0.2,0.28,Oct,2011,0,3.03,0.63,3.6599999999999997,0.05126561999999999,0.04244121,0.00882441,0.22873438000000004
P5BSD,2011-12-30T00:00:00Z,0.2,0.29,Dec,2011,0,5.96,14.215,20.175,0.282591225,0.08348172,0.199109505,0.007408774999999979
P5BSD,2012-03-30T00:00:00Z,0.2,0.29,Mar,2012,0.1,0.93,5.543,6.473,0.090667311,0.01302651,0.077640801,0.19933268899999998
P5BSD,2012-04-30T00:00:00Z,0.2,0.25,Apr,2012,0.4,1.98,9.12,11.1,0.1554777,0.02773386,0.12774384,0.0945223
P5BSD,2012-05-21T00:00:00Z,0.2,0.21,May,2012,0.3,0.36,3.349,3.709,0.051951963,0.00504252,0.046909443,0.158048037
P5BSD,2012-08-24T00:00:00Z,0.2,0.23,Aug,2012,0.2,0.49,1.549,2.0389999999999997,0.028560272999999994,0.00686343,0.021696842999999997,0.201439727
P5BSD,2012-09-24T00:00:00Z,0.2,0.25,Sep,2012,0,0.71,0.0300000291,0.7400000291,0.010365180407603699,0.00994497,4.202104076037e-4,0.2396348195923963
P5BSD,2012-10-26T00:00:00Z,0.2,0.28,Oct,2012,0.3,2.52,0.0300000205,2.5500000205,0.0357178502871435,0.03529764,4.2021028714349997e-4,0.24428214971285653
P5BSD,2012-12-13T00:00:00Z,0.2,0.24,Dec,2012,0.2,6.28,9.967,16.247,0.227571729,0.08796396,0.139607769,0.01242827099999999
P5BSD,2013-03-29T00:00:00Z,0.2,0.2,Mar,2013,0.2,2.14,5.013,7.1530000000000005,0.100192071,0.029974980000000002,0.070217091,0.09980792900000002
P5BSD,2013-04-29T00:00:00Z,0.2,0.21,Apr,2013,0,1.96,5.764,7.724,0.108190068,0.02745372,0.08073634800000001,0.10180993199999999
P5BSD,2013-08-15T00:00:00Z,0.2,0.21,Aug,2013,0.032,2.14,2.756,4.896,0.068578272,0.029974980000000002,0.038603292,0.141421728
P5BSD,2013-11-25T00:00:00Z,0.2,0.14,Nov,2013,0,2.01,0.35,2.36,0.03305652,0.028154069999999996,0.00490245,0.10694348000000001
P5BSD,2014-05-29T00:00:00Z,0.2,0.21,May,2014,0.2,0.54,2.33,2.87,0.04020009,0.00756378,0.03263631,0.16979991
P5BSD,2014-06-23T00:00:00Z,0.2,0.18,Jun,2014,0.2,0.03,0.53,0.56,0.00784392,4.2020999999999996e-4,0.00742371,0.17215608
P5BSD,2014-09-30T00:00:00Z,0.2,0.23,Sep,2014,0.1,0.89,0.03,0.92,0.01288644,0.01246623,4.2020999999999996e-4,0.21711356
P5BSD,2015-01-23T00:00:00Z,0.2,0.26,Jan,2015,0.3,9.52,0.49,10.01,0.14021007,0.13334664,0.00686343,0.11978993000000002
P5BSD,2015-04-23T00:00:00Z,0.2,0.25,Apr,2015,0.2,0.84,10.56,11.4,0.1596798,0.01176588,0.14791391999999998,0.09032019999999999
P5BSD,2015-11-25T00:00:00Z,0.2,0.23,Nov,2015,0.2,3.13,1.99,5.12,0.07171584,0.04384191,0.027873929999999998,0.15828416
P5BSD,2016-02-23T00:00:00Z,0.2,0.32,Feb,2016,0.1,9.11,2.24,11.35,0.15897945,0.12760376999999998,0.03137568,0.16102055
P5BSD,2016-07-15T00:00:00Z,0.2,0.37,Jul,2016,0.2,0.29,12.8,13.09,0.18335163,0.00406203,0.1792896,0.18664837
P5BSD,2016-08-16T00:00:00Z,0.2,0.37,Aug,2016,0.2,0,0.09,0.09,0.00126063,0,0.00126063,0.36873937
P5BSD,2016-09-28T00:00:00Z,0.2,0.2,Sep,2016,0.2,2.05,5.2,7.25,0.10155075,0.028714349999999996,0.0728364,0.09844925000000002
P5BSD,2016-09-28T00:00:00Z,0.2,0.2,Sep,2016,0.2,2.05,5.2,7.25,0.10155075,0.028714349999999996,0.0728364,0.09844925000000002
P5BSD,2016-10-19T00:00:00Z,0.2,0.3,Oct,2016,0.2,2.01,6.65,8.66,0.12130062,0.028154069999999996,0.09314655000000001,0.17869938
P5BSD,2016-10-19T00:00:00Z,0.2,0.3,Oct,2016,0.2,2.01,6.65,8.66,0.12130062,0.028154069999999996,0.09314655000000001,0.17869938
P5BSD,2016-11-18T00:00:00Z,0.2,0.31,Nov,2016,0.2,7.42,10.3,17.72,0.24820404,0.10393194,0.1442721,0.06179596000000001
P5BSD,2016-11-18T00:00:00Z,0.2,0.31,Nov,2016,0.2,7.42,10.3,17.72,0.24820404,0.10393194,0.1442721,0.06179596000000001
P5BSD,2016-12-20T00:00:00Z,0.2,0.25,Dec,2016,0.2,5.21,5.98,11.190000000000001,0.15673833,0.07297646999999999,0.08376186,0.09326166999999999
P5BSD,2016-12-20T00:00:00Z,0.2,0.25,Dec,2016,0.2,5.21,5.98,11.190000000000001,0.15673833,0.07297646999999999,0.08376186,0.09326166999999999
P5BSD,2017-08-24T00:00:00Z,0.2,0.2,Aug,2017,0.2,0.09,2.91,3,0.042021,0.00126063,0.040760370000000004,0.157979
P5BSD,2019-05-23T00:00:00Z,0.193,0.13483939770647,May,2019,0.193,0.08333263489095,0.034284831323252926,0.11761746621420292,0.0016474678492623403,0.0011672402169175366,4.802276323448037e-4,0.13319192985720765
P5BSD,2019-06-12T00:00:00Z,0.06,0.144741168375922,Jun,2019,0.06,0.27806785952388574,0.6100046912579137,0.8880725507817995,0.012439232218800665,0.0038948965083510675,0.008544335710449597,0.13230193615712132
P5BSD,2019-07-09T00:00:00Z,0.337,0.227677540825911,Jul,2019,0.337,0.20737148260557142,0.5464283649382579,0.7537998475438292,0.010558474464546415,0.0029046523568562388,0.007653822107690177,0.21711906636136458
P5BSD,2019-07-24T00:00:00Z,0.149,0.164645491913306,Jul,2019,0.149,1.221445116005457,0.28203625936816856,1.5034813753736254,0.02105926362485837,0.017108781739888435,0.003950481884969937,0.1435862282884476
P5BSD,2019-08-14T00:00:00Z,0.206,0.153837854130672,Aug,2019,0.206,1.25943364051965,0.2742654255556379,1.5336990660752878,0.021482522818516557,0.01764088700275874,0.0038416358157578197,0.13235533131215543
P5BSD,2019-09-05T00:00:00Z,0.254,0.257534634907907,Sep,2019,0.254,0.8859214812005357,0.002350019715665457,0.8882715009162012,0.012442018913333231,0.012409102187175903,3.291672615732606e-5,0.24509261599457377
P5BSD,2019-09-27T00:00:00Z,0.207,0.18745361004172,Sep,2019,0.207,0.40767725539530136,0.2702023344003229,0.6778795897956242,0.009495059414267308,0.005710335316321986,0.003784724097945322,0.1779585506274527
P5BSD,2019-10-25T00:00:00Z,0.251,0.186209354600916,Oct,2019,0.251,2.0616249520725787,0.6109695737471165,2.672594525819695,0.03743503152315647,0.02887718070368061,0.00855785081947586,0.14877432307775953
P6FGG,2007-05-25T00:00:00Z,0.2,0.53108,May,2007,0,2.22,3.54,5.76,0.08068032,0.031095540000000005,0.04958478,0.45039967999999997
P6FGG,2007-06-29T00:00:00Z,0.2,0.32001999999999997,Jun,2007,0.2,1.43,3.18,4.61,0.06457227,0.020030009999999997,0.04454226,0.25544773
P6FGG,2007-07-31T00:00:00Z,0.2,0.27716,Jul,2007,0.1,1.94,3.08,5.02,0.07031513999999998,0.02717358,0.043141559999999995,0.20684486000000002
P6FGG,2007-08-31T00:00:00Z,0.2,0.641309,Aug,2007,0,0.0935,1.27,1.3635,0.0190985445,0.0013096545,0.017788889999999998,0.6222104555
P6FGG,2007-09-21T00:00:00Z,0.2,0.25588,Sep,2007,0.1,0.42,0.49,0.9099999999999999,0.012746369999999998,0.00588294,0.00686343,0.24313363
P6FGG,2007-10-26T00:00:00Z,0.2,0.6148800000000001,Oct,2007,0.3,3.92,1.24,5.16,0.07227612,0.05490744,0.01736868,0.5426038800000001
P6FGG,2008-04-15T00:00:00Z,0.2,0.164,Apr,2008,0,2.19,5.17,7.359999999999999,0.10309151999999999,0.030675329999999997,0.07241619,0.060908480000000015
P6FGG,2008-05-30T00:00:00Z,0.2,0.12,May,2008,0,1.08,2.75,3.83,0.05364681,0.01512756,0.03851925,0.06635318999999999
P6FGG,2008-06-27T00:00:00Z,0.2,0.24,Jun,2008,0,0.28,6.35,6.63,0.09286641,0.00392196,0.08894445,0.14713358999999998
P6FGG,2008-08-28T00:00:00Z,0.2,0.42,Aug,2008,0,1.35,6.46,7.8100000000000005,0.10939467,0.01890945,0.09048522,0.31060533
P6FGG,2008-09-19T00:00:00Z,0.2,0.26,Sep,2008,0,3.56,1.79,5.35,0.07493745,0.04986492,0.02507253,0.18506255
P6FGG,2008-10-24T00:00:00Z,0.2,0.29,Oct,2008,0,0.52,2.68,3.2,0.0448224,0.00728364,0.037538760000000004,0.2451776
P6FGG,2008-11-24T00:00:00Z,0.2,0.36,Nov,2008,0,4.23,2.13,6.36,0.08908452,0.05924961,0.029834909999999996,0.27091548
P6FGG,2009-03-26T00:00:00Z,0.2,0.3,Mar,2009,0,1,6.32,7.32,0.10253124,0.014007,0.08852424,0.19746876
P6FGG,2009-04-30T00:00:00Z,0.2,0.23,Apr,2009,0,0.39,0.38,0.77,0.010785389999999999,0.00546273,0.00532266,0.21921461
P6FGG,2009-05-26T00:00:00Z,0.2,0.21,May,2009,0,0.0923,3.23,3.3223,0.0465354561,0.0012928460999999999,0.04524261,0.16346454389999998
P6FGG,2009-07-29T00:00:00Z,0.2,0.28,Jul,2009,0,3.04,8.46,11.5,0.1610805,0.04258128,0.11849922,0.11891950000000004
P6FGG,2009-08-28T00:00:00Z,0.2,0.29,Aug,2009,0,1.95,11.02,12.969999999999999,0.18167078999999997,0.02731365,0.15435713999999998,0.10832921000000001
P6FGG,2009-09-30T00:00:00Z,0.2,0.38,Sep,2009,0,1.35,5.77,7.119999999999999,0.09972983999999999,0.01890945,0.08082038999999999,0.28027016000000005
P6FGG,2009-10-21T00:00:00Z,0.2,0.37,Oct,2009,0,3.79,2.23,6.02,0.08432213999999999,0.05308652999999999,0.031235609999999997,0.28567786
P6FGG,2009-11-30T00:00:00Z,0.2,0.3,Nov,2009,0,4.34,2.27,6.609999999999999,0.09258626999999998,0.06079038,0.03179589,0.20741373000000002
P6FGG,2010-02-26T00:00:00Z,0.2,0.54,Feb,2010,0,7.87,12.24,20.11,0.28168076999999997,0.11023509,0.17144568000000002,0.25831923000000007
P6FGG,2010-03-11T00:00:00Z,0.2,0.26,Mar,2010,0,5.66,2.44,8.1,0.1134567,0.07927962,0.03417708,0.14654330000000002
P6FGG,2010-05-04T00:00:00Z,0.2,0.24,May,2010,0,1.44,0.79,2.23,0.031235609999999997,0.02017008,0.01106553,0.20876439
P6FGG,2010-05-27T00:00:00Z,0.2,0.27,May,2010,0,0.85,3.33,4.18,0.05854926,0.011905949999999998,0.04664331,0.21145074000000003
P6FGG,2010-06-25T00:00:00Z,0.2,0.3,Jun,2010,0,0.6,2.47,3.0700000000000003,0.04300149,0.008404199999999999,0.03459729,0.25699850999999996
P6FGG,2010-07-27T00:00:00Z,0.2,0.28,Jul,2010,0,0.32,1.19,1.51,0.021150569999999997,0.00448224,0.01666833,0.25884943000000005
P6FGG,2010-08-19T00:00:00Z,0.2,0.29,Aug,2010,0,0.5,2.49,2.99,0.04188093,0.0070035,0.03487743,0.24811907
P6FGG,2010-09-16T00:00:00Z,0.2,0.25,Sep,2010,0,0.0900000018,0.0300000021,0.12000000390000001,0.0016808400546273001,0.0012606300252126002,4.2021002941469997e-4,0.2483191599453727
P6FGG,2011-02-17T00:00:00Z,0.2,0.34,Feb,2011,0.2,5.83,3.95,9.780000000000001,0.13698846,0.08166081,0.05532765,0.20301154000000002
P6FGG,2011-03-31T00:00:00Z,0.2,0.35,Mar,2011,0,5.07,3.42,8.49,0.11891943,0.07101549,0.04790394,0.23108056999999999
P6FGG,2011-04-25T00:00:00Z,0.2,0.3,Apr,2011,0,4.3,3.08,7.38,0.10337165999999999,0.060230099999999995,0.043141559999999995,0.19662834
P6FGG,2011-05-31T00:00:00Z,0.2,0.24,May,2011,0,2.65,8.2,10.85,0.15197594999999997,0.03711855,0.11485739999999998,0.08802405000000002
P6FGG,2011-06-28T00:00:00Z,0.2,0.3,Jun,2011,0,1.18,5.05,6.2299999999999995,0.08726360999999999,0.01652826,0.07073535,0.21273639
P6FGG,2011-07-27T00:00:00Z,0.2,0.27,Jul,2011,0,1.5,4.68,6.18,0.08656326,0.0210105,0.06555275999999999,0.18343674000000001
P6FGG,2011-08-17T00:00:00Z,0.2,0.35,Aug,2011,0,0.99,3.81,4.8,0.06723359999999999,0.01386693,0.05336667,0.2827664
P6FGG,2011-09-13T00:00:00Z,0.2,0.26,Sep,2011,0,0.27,0.67,0.9400000000000001,0.013166579999999999,0.00378189,0.009384690000000001,0.24683342
P6FGG,2011-10-26T00:00:00Z,0.2,0.3,Oct,2011,0,3.74,1.44,5.18,0.07255626,0.052386180000000004,0.02017008,0.22744374
P6FGG,2011-12-30T00:00:00Z,0.2,0.36,Dec,2011,0.1,5.1,3.663,8.763,0.122743341,0.07143569999999999,0.051307640999999994,0.23725665899999998
P6FGG,2012-01-23T00:00:00Z,0.2,0.32,Jan,2012,0.3,4.59,17.876,22.466,0.314681262,0.06429213,0.250389132,0.0053187379999999895
P6FGG,2012-02-16T00:00:00Z,0.2,0.24,Feb,2012,0.2,1.77,1.079,2.849,0.039905943,0.02479239,0.015113553,0.200094057
P6FGG,2012-06-28T00:00:00Z,0.2,0.34,Jun,2012,0,2.13,4.225,6.3549999999999995,0.08901448499999999,0.029834909999999996,0.05917957499999999,0.25098551500000005
P6FGG,2012-07-31T00:00:00Z,0.2,0.41,Jul,2012,0.3,2.25,0.0300000173,2.2800000173,0.0319359602423211,0.03151575,4.202102423211e-4,0.3780640397576789
P6FGG,2012-08-24T00:00:00Z,0.2,0.33,Aug,2012,0.1,1.22,1.838,3.058,0.042833406,0.01708854,0.025744866,0.287166594
P6FGG,2012-09-24T00:00:00Z,0.2,0.28,Sep,2012,0,1.02,0.379,1.399,0.019595793,0.014287139999999999,0.005308653,0.260404207
P6FGG,2012-10-26T00:00:00Z,0.2,0.36,Oct,2012,0.3,5.43,3.65,9.08,0.12718356,0.07605801,0.05112555,0.23281643999999999
P6FGG,2013-03-29T00:00:00Z,0.2,0.23,Mar,2013,0.1,3.09,0.727,3.8169999999999997,0.053464718999999994,0.04328163,0.010183089,0.17653528100000002
P6FGG,2013-04-29T00:00:00Z,0.2,0.21,Apr,2013,0,1.96,0.006,1.966,0.027537761999999997,0.02745372,8.4042e-5,0.182462238
P6FGG,2013-08-15T00:00:00Z,0.2,0.24,Aug,2013,0.139,0.15,1.19,1.3399999999999999,0.01876938,0.0021010499999999997,0.01666833,0.22123062
P6FGG,2013-11-25T00:00:00Z,0.2,0.27,Nov,2013,0,3.43,2.906,6.336,0.088748352,0.04804401,0.040704342000000004,0.18125164800000002
P6FGG,2014-06-23T00:00:00Z,0.2,0.17,Jun,2014,0.2,0.61,8.2,8.809999999999999,0.12340166999999998,0.00854427,0.11485739999999998,0.046598330000000035
P6FGG,2014-09-30T00:00:00Z,0.2,0.35,Sep,2014,0.1,1.29,2.01,3.3,0.046223099999999996,0.01806903,0.028154069999999996,0.30377689999999996
P6FGG,2015-01-23T00:00:00Z,0.2,0.27,Jan,2015,0.2,7.33,7.81,15.14,0.21206598,0.10267131,0.10939466999999999,0.05793402000000003
P6FGG,2015-07-22T00:00:00Z,0.2,0.28,Jul,2015,0.2,1.06,10.1,11.16,0.15631812,0.01484742,0.1414707,0.12368188000000002
P6FGG,2015-10-27T00:00:00Z,0.2,0.22,Oct,2015,0.24,4.91,1.68,6.59,0.09230613,0.06877437,0.02353176,0.12769387
P6FGG,2015-11-25T00:00:00Z,0.2,0.3,Nov,2015,0.245,4.55,3.76,8.309999999999999,0.11639816999999998,0.06373184999999999,0.052666319999999996,0.18360183000000002
P6FGG,2016-02-23T00:00:00Z,0.2,0.64,Feb,2016,0.2,0.09,2.02,2.11,0.029554769999999998,0.00126063,0.02829414,0.6104452300000001
P6FGG,2016-07-15T00:00:00Z,0.2,0.33,Jul,2016,0.2,0.22,5.68,5.8999999999999995,0.08264129999999999,0.00308154,0.07955976,0.24735870000000004
P6FGG,2016-08-16T00:00:00Z,0.2,0.34,Aug,2016,0.2,0.09,0.51,0.6,0.008404199999999999,0.00126063,0.007143569999999999,0.33159580000000005
P6FGG,2016-09-28T00:00:00Z,0.2,0.35,Sep,2016,0.2,2.33,15.94,18.27,0.25590788999999997,0.03263631,0.22327158,0.09409211
P6FGG,2016-09-28T00:00:00Z,0.2,0.35,Sep,2016,0.2,2.33,15.94,18.27,0.25590788999999997,0.03263631,0.22327158,0.09409211
P6FGG,2016-11-18T00:00:00Z,0.2,0.33,Nov,2016,0.2,4.78,4.92,9.7,0.13586789999999999,0.06695346,0.06891444,0.19413210000000003
P6FGG,2016-11-18T00:00:00Z,0.2,0.33,Nov,2016,0.2,4.78,4.92,9.7,0.13586789999999999,0.06695346,0.06891444,0.19413210000000003
P6FGG,2016-12-20T00:00:00Z,0.2,0.25,Dec,2016,0.2,5.31,6.16,11.469999999999999,0.16066028999999998,0.07437716999999999,0.08628311999999999,0.08933971000000002
P6FGG,2016-12-20T00:00:00Z,0.2,0.25,Dec,2016,0.2,5.31,6.16,11.469999999999999,0.16066028999999998,0.07437716999999999,0.08628311999999999,0.08933971000000002
P6FGG,2017-08-24T00:00:00Z,0.2,0.19,Aug,2017,0.2,0.67,0.09,0.76,0.01064532,0.009384690000000001,0.00126063,0.17935468
P6FGG,2019-05-23T00:00:00Z,0.277,0.340637927740285,May,2019,0.277,0.46959752069476146,0.024731463302263716,0.4943289839970252,0.006924066078846332,0.006577652472371524,3.464136064748078e-4,0.3337138616614387
P6FGG,2019-06-12T00:00:00Z,0.27,0.262880453557031,Jun,2019,0.27,2.788396597314071,3.1568926431816426,5.945289240495714,0.08327566639162345,0.039057071138578196,0.044218595253045265,0.17960478716540754
P6FGG,2019-07-09T00:00:00Z,0.175,0.171128373277993,Jul,2019,0.175,3.033040073454078,1.2178146904321643,4.250854763886243,0.0595417226777546,0.042483792308871275,0.017057930368883326,0.1115866506002384
P6FGG,2019-07-24T00:00:00Z,0.103,0.249079909051048,Jul,2019,0.103,1.6655284206951428,1.1319349297739358,2.7974633504690787,0.03918406915002039,0.02332905658867687,0.01585501256134352,0.20989583990102761
P6FGG,2019-08-14T00:00:00Z,0.216,0.150553645340315,Aug,2019,0.216,1.2933428603880286,0.7680273962040571,2.0613702565920855,0.02887361318408534,0.018115853445455115,0.010757759738630227,0.12168003215622968
P6FGG,2019-09-05T00:00:00Z,0.237,0.176256989906918,Sep,2019,0.237,0.28349490934874855,0.10242387257837858,0.38591878192712714,0.0054055643784532694,0.003970913195247921,0.0014346511832053488,0.17085142552846472
P6FGG,2019-09-27T00:00:00Z,0.378,0.14835397896444,Sep,2019,0.378,0.7394621494128072,0.10679816018144786,0.846260309594255,0.01185356815648673,0.01035764632682519,0.00149592182966154,0.13650041080795328
P6FGG,2019-10-25T00:00:00Z,0.179,0.295685366234902,Oct,2019,0.179,3.950665945082264,2.4385515077915145,6.389217452873778,0.089493768862403,0.055336977892767265,0.034156790969635746,0.20619159737249898
P7CBI,2007-05-25T00:00:00Z,0.2,0.28108,May,2007,0,2.22,3.99,6.210000000000001,0.08698347000000001,0.031095540000000005,0.05588793,0.19409653
P7CBI,2007-06-29T00:00:00Z,0.2,0.31288,Jun,2007,0.1,0.92,2.62,3.54,0.04958478,0.01288644,0.03669834,0.26329522
P7CBI,2007-07-31T00:00:00Z,0.2,0.2626,Jul,2007,0.1,0.9,2.15,3.05,0.04272134999999999,0.012606299999999999,0.030115049999999997,0.21987865
P7CBI,2007-08-31T00:00:00Z,0.2,0.5804199999999999,Aug,2007,0,0.03,0.57,0.6,0.008404199999999999,4.2020999999999996e-4,0.00798399,0.5720158
